Date,Close
2019-01-02,1045.0000
2019-01-03,1057.2972
2019-01-04,1050.8319
2019-01-07,1029.9898
2019-01-08,1019.0477
2019-01-09,1019.5530
2019-01-10,1034.0040
2019-01-11,1004.7116
2019-01-14,987.4950
2019-01-15,994.7503
2019-01-16,996.4717
2019-01-17,984.6558
2019-01-18,1004.7462
2019-01-21,1011.1784
2019-01-22,1003.2349
2019-01-23,1016.3439
2019-01-24,1009.8413
2019-01-25,1042.7559
2019-01-28,1039.2538
2019-01-29,1068.7928
2019-01-30,1086.9880
2019-01-31,1076.9122
2019-02-01,1079.0840
2019-02-04,1074.4099
2019-02-05,1078.2010
2019-02-06,1079.9011
2019-02-07,1064.9378
2019-02-08,1070.4681
2019-02-11,1074.6252
2019-02-12,1051.0898
2019-02-13,1051.1477
2019-02-14,1048.7415
2019-02-15,1057.9111
2019-02-18,1051.5476
2019-02-19,1055.6050
2019-02-20,1039.9649
2019-02-21,1064.7094
2019-02-22,1070.6811
2019-02-25,1080.9724
2019-02-26,1083.2802
2019-02-27,1076.7855
2019-02-28,1083.3358
2019-03-01,1088.9238
2019-03-04,1070.2442
2019-03-05,1055.9419
2019-03-06,1051.9987
2019-03-07,1044.2801
2019-03-08,1044.6606
2019-03-11,1049.1543
2019-03-12,1032.8896
2019-03-13,1029.7461
2019-03-14,1027.8635
2019-03-15,1012.2282
2019-03-18,1007.9251
2019-03-19,1002.2954
2019-03-20,995.7410
2019-03-21,997.2686
2019-03-22,1015.2271
2019-03-25,1028.9670
2019-03-26,1028.2830
2019-03-27,1027.9427
2019-03-28,1029.4068
2019-03-29,1021.3896
2019-04-01,1012.9017
2019-04-02,1033.2255
2019-04-03,1037.8659
2019-04-04,1037.0671
2019-04-05,1039.1846
2019-04-08,1038.5741
2019-04-09,1042.5265
2019-04-10,1028.9789
2019-04-11,1040.8419
2019-04-12,1051.2736
2019-04-15,1048.6239
2019-04-16,1042.4974
2019-04-17,1022.9567
2019-04-18,1040.1055
2019-04-19,1050.1079
2019-04-22,1032.8497
2019-04-23,1014.2736
2019-04-24,1019.9818
2019-04-25,1027.9137
2019-04-26,1039.3961
2019-04-29,1035.9678
2019-04-30,1043.4439
2019-05-01,1048.7016
2019-05-02,1050.7203
2019-05-03,1062.3526
2019-05-06,1061.3540
2019-05-07,1052.8159
2019-05-08,1068.9761
2019-05-09,1064.6306
2019-05-10,1037.6095
2019-05-13,1040.6990
2019-05-14,1041.6358
2019-05-15,1042.6110
2019-05-16,1058.1716
2019-05-17,1053.5124
2019-05-20,1066.1738
2019-05-21,1064.1334
2019-05-22,1094.9772
2019-05-23,1080.2638
2019-05-24,1105.6849
2019-05-27,1125.8709
2019-05-28,1117.2048
2019-05-29,1117.2277
2019-05-30,1120.3784
2019-05-31,1156.5619
2019-06-03,1151.1479
2019-06-04,1148.1852
2019-06-05,1147.6897
2019-06-06,1150.4994
2019-06-07,1138.5458
2019-06-10,1102.1387
2019-06-11,1120.6391
2019-06-12,1143.9902
2019-06-13,1125.8249
2019-06-14,1143.7467
2019-06-17,1149.0218
2019-06-18,1129.5121
2019-06-19,1114.1417
2019-06-20,1147.9052
2019-06-21,1150.4266
2019-06-24,1152.0017
2019-06-25,1150.1014
2019-06-26,1137.8375
2019-06-27,1117.9054
2019-06-28,1119.1311
2019-07-01,1118.1226
2019-07-02,1122.1708
2019-07-03,1142.4345
2019-07-04,1121.9617
2019-07-05,1106.3943
2019-07-08,1131.3499
2019-07-09,1130.1009
2019-07-10,1132.8945
2019-07-11,1147.3180
2019-07-12,1159.3353
2019-07-15,1173.1059
2019-07-16,1172.7522
2019-07-17,1195.6079
2019-07-18,1196.8155
2019-07-19,1204.7464
2019-07-22,1198.2548
2019-07-23,1212.4194
2019-07-24,1200.5996
2019-07-25,1248.0554
2019-07-26,1222.2134
2019-07-29,1205.1816
2019-07-30,1178.1067
2019-07-31,1141.7904
2019-08-01,1125.9270
2019-08-02,1126.9844
2019-08-05,1123.2121
2019-08-06,1134.0797
2019-08-07,1146.6684
2019-08-08,1136.4991
2019-08-09,1117.1366
2019-08-12,1094.5374
2019-08-13,1088.3205
2019-08-14,1084.6593
2019-08-15,1080.9224
2019-08-16,1056.7798
2019-08-19,1073.0262
2019-08-20,1068.8216
2019-08-21,1086.2024
2019-08-22,1103.2328
2019-08-23,1103.3219
2019-08-26,1098.0609
2019-08-27,1108.5574
2019-08-28,1084.3662
2019-08-29,1104.3910
2019-08-30,1117.4830
2019-09-02,1131.3506
2019-09-03,1146.0232
2019-09-04,1159.8947
2019-09-05,1174.9658
2019-09-06,1169.5633
2019-09-09,1186.5832
2019-09-10,1168.7953
2019-09-11,1150.3347
2019-09-12,1140.6165
2019-09-13,1142.3890
2019-09-16,1137.1546
2019-09-17,1151.9945
2019-09-18,1145.0137
2019-09-19,1155.0025
2019-09-20,1167.9388
2019-09-23,1165.2977
2019-09-24,1179.0884
2019-09-25,1179.8600
2019-09-26,1183.2907
2019-09-27,1159.3541
2019-09-30,1148.2768
2019-10-01,1150.8652
2019-10-02,1137.0986
2019-10-03,1159.3803
2019-10-04,1158.2175
2019-10-07,1162.4435
2019-10-08,1161.7565
2019-10-09,1163.5536
2019-10-10,1188.9066
2019-10-11,1172.4325
2019-10-14,1187.5447
2019-10-15,1214.7576
2019-10-16,1238.9415
2019-10-17,1237.9973
2019-10-18,1240.7784
2019-10-21,1232.7072
2019-10-22,1232.6819
2019-10-23,1254.2218
2019-10-24,1265.9136
2019-10-25,1291.2372
2019-10-28,1271.2996
2019-10-29,1282.6264
2019-10-30,1250.0626
2019-10-31,1274.4122
2019-11-01,1259.9438
2019-11-04,1290.4657
2019-11-05,1309.9810
2019-11-06,1290.1241
2019-11-07,1327.4194
2019-11-08,1344.9540
2019-11-11,1348.5755
2019-11-12,1350.6656
2019-11-13,1358.2823
2019-11-14,1350.4752
2019-11-15,1386.5697
2019-11-18,1395.6676
2019-11-19,1409.4919
2019-11-20,1398.8485
2019-11-21,1382.5045
2019-11-22,1403.1042
2019-11-25,1406.8016
2019-11-26,1391.8803
2019-11-27,1397.0330
2019-11-28,1402.7710
2019-11-29,1402.5231
2019-12-02,1405.1893
2019-12-03,1402.3364
2019-12-04,1384.6710
2019-12-05,1369.0058
2019-12-06,1368.8630
2019-12-09,1352.3598
2019-12-10,1372.3049
2019-12-11,1395.7148
2019-12-12,1373.5642
2019-12-13,1342.6261
2019-12-16,1341.4334
2019-12-17,1334.1076
2019-12-18,1358.5252
2019-12-19,1348.2033
2019-12-20,1386.9821
2019-12-23,1386.6312
2019-12-24,1391.7327
2019-12-25,1395.3742
2019-12-26,1386.5720
2019-12-27,1404.3678
2019-12-30,1380.6597
2019-12-31,1387.6186
