Date,Close
2019-01-02,1400.0000
2019-01-03,1384.3547
2019-01-04,1395.1560
2019-01-07,1401.7836
2019-01-08,1394.8920
2019-01-09,1395.8905
2019-01-10,1400.0014
2019-01-11,1401.9450
2019-01-14,1403.7390
2019-01-15,1414.4594
2019-01-16,1430.5377
2019-01-17,1455.3267
2019-01-18,1454.1396
2019-01-21,1442.8480
2019-01-22,1454.5159
2019-01-23,1449.8357
2019-01-24,1437.1096
2019-01-25,1464.9673
2019-01-28,1479.2675
2019-01-29,1473.8456
2019-01-30,1468.9876
2019-01-31,1475.9629
2019-02-01,1479.4950
2019-02-04,1487.4729
2019-02-05,1485.9261
2019-02-06,1456.1892
2019-02-07,1426.9305
2019-02-08,1442.5701
2019-02-11,1446.4266
2019-02-12,1412.1454
2019-02-13,1417.5083
2019-02-14,1422.4790
2019-02-15,1434.1616
2019-02-18,1434.6561
2019-02-19,1440.1096
2019-02-20,1427.1432
2019-02-21,1402.1334
2019-02-22,1398.6127
2019-02-25,1400.6971
2019-02-26,1395.4146
2019-02-27,1371.6041
2019-02-28,1364.3557
2019-03-01,1353.7991
2019-03-04,1364.4267
2019-03-05,1346.4262
2019-03-06,1331.3183
2019-03-07,1321.9670
2019-03-08,1324.0486
2019-03-11,1340.5196
2019-03-12,1347.0530
2019-03-13,1325.9955
2019-03-14,1311.1762
2019-03-15,1333.7534
2019-03-18,1336.4907
2019-03-19,1333.1797
2019-03-20,1339.3281
2019-03-21,1348.5034
2019-03-22,1373.8623
2019-03-25,1376.5921
2019-03-26,1365.6004
2019-03-27,1351.1007
2019-03-28,1365.5342
2019-03-29,1365.4711
2019-04-01,1368.1821
2019-04-02,1375.5593
2019-04-03,1360.5637
2019-04-04,1385.2934
2019-04-05,1381.5406
2019-04-08,1378.6567
2019-04-09,1374.7325
2019-04-10,1377.0784
2019-04-11,1371.9601
2019-04-12,1366.9914
2019-04-15,1376.6866
2019-04-16,1396.8654
2019-04-17,1408.2702
2019-04-18,1390.3071
2019-04-19,1384.7651
2019-04-22,1406.4591
2019-04-23,1406.6325
2019-04-24,1408.8384
2019-04-25,1405.7230
2019-04-26,1429.6890
2019-04-29,1422.9271
2019-04-30,1416.0635
2019-05-01,1432.4090
2019-05-02,1408.0385
2019-05-03,1401.2392
2019-05-06,1440.7923
2019-05-07,1440.7667
2019-05-08,1446.9991
2019-05-09,1416.0136
2019-05-10,1414.0462
2019-05-13,1398.7104
2019-05-14,1387.8320
2019-05-15,1375.8556
2019-05-16,1377.2282
2019-05-17,1372.9036
2019-05-20,1387.9919
2019-05-21,1353.8931
2019-05-22,1343.9433
2019-05-23,1354.4994
2019-05-24,1359.9309
2019-05-27,1381.0279
2019-05-28,1373.7320
2019-05-29,1388.7910
2019-05-30,1396.6580
2019-05-31,1377.4743
2019-06-03,1350.9987
2019-06-04,1379.3646
2019-06-05,1396.4039
2019-06-06,1398.4339
2019-06-07,1386.5773
2019-06-10,1359.3920
2019-06-11,1353.9881
2019-06-12,1355.3938
2019-06-13,1379.1636
2019-06-14,1374.0949
2019-06-17,1372.3396
2019-06-18,1370.6342
2019-06-19,1386.5411
2019-06-20,1410.5713
2019-06-21,1439.9207
2019-06-24,1440.3468
2019-06-25,1452.3333
2019-06-26,1436.8230
2019-06-27,1426.1962
2019-06-28,1420.7781
2019-07-01,1433.8450
2019-07-02,1400.1329
2019-07-03,1401.2882
2019-07-04,1431.9275
2019-07-05,1448.9926
2019-07-08,1471.9675
2019-07-09,1463.1108
2019-07-10,1468.6928
2019-07-11,1454.2133
2019-07-12,1480.5085
2019-07-15,1474.7243
2019-07-16,1468.3241
2019-07-17,1452.5906
2019-07-18,1457.5237
2019-07-19,1482.3424
2019-07-22,1482.6400
2019-07-23,1481.4424
2019-07-24,1474.3274
2019-07-25,1493.5137
2019-07-26,1496.0158
2019-07-29,1504.9052
2019-07-30,1506.4748
2019-07-31,1509.6523
2019-08-01,1522.1757
2019-08-02,1534.1496
2019-08-05,1510.7257
2019-08-06,1510.9655
2019-08-07,1508.3114
2019-08-08,1516.9064
2019-08-09,1538.1939
2019-08-12,1527.1943
2019-08-13,1516.5914
2019-08-14,1494.2189
2019-08-15,1485.0734
2019-08-16,1505.3865
2019-08-19,1495.7788
2019-08-20,1518.1272
2019-08-21,1519.8359
2019-08-22,1517.5334
2019-08-23,1520.3503
2019-08-26,1512.8181
2019-08-27,1519.8378
2019-08-28,1520.9622
2019-08-29,1491.1784
2019-08-30,1479.2965
2019-09-02,1488.2714
2019-09-03,1484.3889
2019-09-04,1450.0966
2019-09-05,1467.0497
2019-09-06,1490.6378
2019-09-09,1471.2889
2019-09-10,1471.8709
2019-09-11,1485.3480
2019-09-12,1493.3865
2019-09-13,1504.2189
2019-09-16,1480.4678
2019-09-17,1497.4132
2019-09-18,1492.4465
2019-09-19,1484.4012
2019-09-20,1492.6077
2019-09-23,1509.3453
2019-09-24,1524.3729
2019-09-25,1512.8304
2019-09-26,1519.4663
2019-09-27,1495.3421
2019-09-30,1509.7332
2019-10-01,1496.7480
2019-10-02,1484.1386
2019-10-03,1497.1733
2019-10-04,1501.9048
2019-10-07,1489.7603
2019-10-08,1501.1344
2019-10-09,1531.3530
2019-10-10,1508.0486
2019-10-11,1511.4335
2019-10-14,1514.1072
2019-10-15,1518.8730
2019-10-16,1522.0975
2019-10-17,1540.1786
2019-10-18,1553.9404
2019-10-21,1557.2201
2019-10-22,1574.9875
2019-10-23,1568.9648
2019-10-24,1600.8274
2019-10-25,1602.2140
2019-10-28,1599.2315
2019-10-29,1610.0163
2019-10-30,1593.6382
2019-10-31,1574.4820
2019-11-01,1562.7341
2019-11-04,1587.5714
2019-11-05,1599.3765
2019-11-06,1588.5945
2019-11-07,1587.2430
2019-11-08,1587.7528
2019-11-11,1576.0798
2019-11-12,1568.7368
2019-11-13,1552.5585
2019-11-14,1529.6647
2019-11-15,1516.7332
2019-11-18,1538.1921
2019-11-19,1548.3222
2019-11-20,1545.1363
2019-11-21,1551.3102
2019-11-22,1533.3055
2019-11-25,1539.9393
2019-11-26,1538.1138
2019-11-27,1531.1252
2019-11-28,1538.3180
2019-11-29,1536.7706
2019-12-02,1573.1270
2019-12-03,1557.6922
2019-12-04,1555.0592
2019-12-05,1561.0030
2019-12-06,1560.1649
2019-12-09,1590.0505
2019-12-10,1593.9815
2019-12-11,1563.7539
2019-12-12,1552.7028
2019-12-13,1512.6942
2019-12-16,1514.0925
2019-12-17,1508.6454
2019-12-18,1519.5538
2019-12-19,1535.4609
2019-12-20,1522.0652
2019-12-23,1524.8834
2019-12-24,1525.7928
2019-12-25,1553.5075
2019-12-26,1556.7102
2019-12-27,1551.7852
2019-12-30,1545.8651
2019-12-31,1554.8375
2020-01-01,1527.2218
2020-01-02,1512.7450
2020-01-03,1497.2524
2020-01-06,1474.7190
2020-01-07,1485.2249
2020-01-08,1457.3204
2020-01-09,1481.5539
2020-01-10,1461.6257
2020-01-13,1449.1405
2020-01-14,1490.8838
2020-01-15,1470.3549
2020-01-16,1463.0739
2020-01-17,1461.8982
2020-01-20,1427.1755
2020-01-21,1422.0872
2020-01-22,1425.6712
2020-01-23,1437.7720
2020-01-24,1436.3954
2020-01-27,1448.2217
2020-01-28,1456.2014
2020-01-29,1438.4044
2020-01-30,1455.2033
2020-01-31,1465.4711
2020-02-03,1464.6678
2020-02-04,1461.5853
2020-02-05,1462.9174
2020-02-06,1465.9039
2020-02-07,1460.9420
2020-02-10,1446.1305
2020-02-11,1458.5548
2020-02-12,1460.0350
2020-02-13,1467.8568
2020-02-14,1488.0247
2020-02-17,1473.2155
2020-02-18,1481.2007
2020-02-19,1479.4420
2020-02-20,1483.9294
2020-02-21,1473.7268
2020-02-24,1494.7044
2020-02-25,1474.0105
2020-02-26,1469.4147
2020-02-27,1472.4179
2020-02-28,1476.8603
2020-03-02,1479.3302
2020-03-03,1454.3362
2020-03-04,1432.5813
2020-03-05,1399.5512
2020-03-06,1391.3196
2020-03-09,1415.2247
2020-03-10,1410.6314
2020-03-11,1431.5793
2020-03-12,1446.5524
2020-03-13,1437.3158
2020-03-16,1403.0394
2020-03-17,1373.5948
2020-03-18,1362.9016
2020-03-19,1364.0125
2020-03-20,1386.1563
2020-03-23,1380.1275
2020-03-24,1374.9734
2020-03-25,1386.2087
2020-03-26,1393.0549
2020-03-27,1394.3789
2020-03-30,1414.3946
2020-03-31,1412.2219
2020-04-01,1414.6875
2020-04-02,1403.7961
2020-04-03,1417.3336
2020-04-06,1397.3589
2020-04-07,1410.3604
2020-04-08,1398.1926
2020-04-09,1416.0671
2020-04-10,1406.5505
2020-04-13,1428.0187
2020-04-14,1455.7646
2020-04-15,1444.7485
2020-04-16,1479.7712
2020-04-17,1464.6288
2020-04-20,1460.0906
2020-04-21,1445.2190
2020-04-22,1443.7596
2020-04-23,1448.4909
2020-04-24,1451.2242
2020-04-27,1481.7144
2020-04-28,1500.0973
2020-04-29,1498.5011
2020-04-30,1501.8263
2020-05-01,1483.3580
2020-05-04,1497.3981
2020-05-05,1473.7696
2020-05-06,1447.6332
2020-05-07,1424.9187
2020-05-08,1457.0948
